entidad_a,numeral,nombre1,cafuaftt,cafuaf1,cafuaf2,cafuaf3,cafuaf4,cafuaf5,cafuaf6,cafuaf7,cafuaf8,cafuaf9,cafuaf10,cafuaf11,cafuaf12,cafuaf13,cafuaf14,cafuaf15,cafuaf16,cafuaf17,cafuaf18
14,48,AGENCIA DE DETENIDOS.,3,3,NSS,0,NSS,0,NSS,2,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,49,AGENCIA INTEGRADORA NÚMERO 1.,3,3,NSS,0,NSS,1,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,50,AGENCIA INTEGRADORA NÚMERO 2.,3,3,NSS,0,NSS,1,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,51,AGENCIA DE LITIGACIÓN ORAL.,6,2,4,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0
14,52,AGENCIA DEL MINISTERIO PÚBLICO EN EL SALTO.,11,8,3,0,0,3,1,3,1,1,0,0,0,0,0,0,1,1,NSS
14,53,AGENCIA DEL MINISTERIO PÚBLICO EN IXTLAHUACÁN DE LOS MEMBRILLOS.,3,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
14,54,AGENCIA DEL MINISTERIO PÚBLICO EN JOCOTEPEC.,2,2,NSS,0,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,55,AGENCIA DEL MINISTERIO PÚBLICO EN ACATLÁN DE JUÁREZ.,2,2,NSS,0,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,56,AGENCIA DEL MINISTERIO PÚBLICO EN TIZAPÁN EL ALTO.,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,57,AGENCIA DEL MINISTERIO PÚBLICO EN MAZAMITLA.,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14,58,AGENCIA ADSCRITA AL JUZGADO TRADICIONAL.,2,NSS,2,NSS,0,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,59,AGENCIA DEL MINISTERIO PÚBLICO EN CAÑADAS DE OBREGÓN.,3,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
14,60,"AGENCIA DEL MINISTERIO PÚBLICO NO. 1 ADSCRITA AL ÁREA DE DETENIDOS, INVESTIGACIÓN Y LITIGACIÓN.",4,3,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
14,61,"AGENCIA DEL MINISTERIO PÚBLICO NO. 2 ADSCRITA AL ÁREA DE DETENIDOS, INVESTIGACIÓN Y LITIGACIÓN.",3,3,NSS,0,NSS,1,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,62,"AGENCIA DEL MINISTERIO PÚBLICO NO. 3 ADSCRITA AL ÁREA DE DETENIDOS, INVESTIGACIÓN Y LITIGACIÓN.",4,1,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
14,63,AGENCIA DEL MINISTERIO PÚBLICO EN OCOTLÁN.,5,3,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0
14,64,AGENCIA DEL MINISTERIO PÚBLICO DEL ÁREA DE LITIGACIÓN.,3,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
14,65,AGENCIA ADSCRITA AL JUZGADO PENAL Y SISTEMA TRADICIONAL OCOTLÁN.,1,NSS,1,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,66,"AGENCIA ESPECIALIZADA EN ATENCIÓN A PERSONAS DESAPARECIDAS, NO LOCALIZADAS, AUSENTES O EXTRAVIADAS.",3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
14,67,AGENCIA DEL MINISTERIO PÚBLICO EN MEXTICACAN.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
14,68,AGENCIA DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN TOTOTLÁN.,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,69,AGENCIA DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN PONCITLÁN.,4,1,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
14,70,AGENCIA DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN JAMAY.,1,NSS,1,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,71,AGENCIA DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN LA BARCA.,3,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
14,72,AGENCIA ESPECIALIZADA EN EL DELITO DE ABIGEATO.,1,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,73,AGENCIA DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN ATOTONILCO.,4,1,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
14,74,AGENCIA DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN DEGOLLADO.,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,75,AGENCIA DEL MINISTERIO PÚBLICO EN SAN IGNACIO CERRO GORDO.,4,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
14,76,AGENCIA DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN ZAPOTLÁN EL GRANDE.,4,1,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
14,77,AGENCIA DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN UNO.,3,NSS,3,NSS,0,NSS,1,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,78,AGENCIA DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN DOS.,2,2,NSS,0,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,79,AGENCIA DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN TRES.,2,2,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,80,AGENCIA DEL MINISTERIO PÚBLICO EN SAYULA.,4,1,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
14,81,AGENCIA DEL MINISTERIO PÚBLICO EN ZACOALCO DE TORRES.,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,82,AGENCIA DEL MINISTERIO PÚBLICO EN TAPALPA.,1,NSS,1,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,83,AGENCIA DEL MINISTERIO PÚBLICO EN TUXPAN.,3,NSS,3,NSS,0,NSS,1,NSS,0,NSS,2,NSS,0,NSS,0,NSS,0,NSS,0
14,84,AGENCIA DEL MINISTERIO PÚBLICO EN ZAPOTILTIC.,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,85,AGENCIA DEL MINISTERIO PÚBLICO EN PIHUAMO.,1,1,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,86,AGENCIA DEL MINISTERIO PÚBLICO EN TAMAZULA DE GORDIANO.,3,NSS,3,NSS,0,NSS,0,NSS,0,NSS,2,NSS,0,NSS,0,NSS,1,NSS,0
14,87,AGENCIA DEL MINISTERIO PÚBLICO DE LITIGACIÓN 1.,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14,88,AGENCIA DEL MINISTERIO PÚBLICO DE LITIGACIÓN 2.,2,NSS,2,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,89,AGENCIA DEL MINISTERIO PÚBLICO ADSCRITO A JUZGADO SISTEMA TRADICIONAL.,1,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,90,AGENCIA DEL MINISTERIO PÚBLICO EN TECALITLÁN.,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
14,91,AGENCIA DEL MINISTERIO PÚBLICO EN TEQUILA.,3,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
14,92,AGENCIA 1 DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN EN TEQUILA.,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,93,AGENCIA 2 DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN EN TEQUILA.,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14,94,AGENCIA DEL MINISTERIO PÚBLICO DE LITIGACIÓN ORAL.,2,2,NSS,0,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,95,AGENCIA DEL MINISTERIO PÚBLICO EN MAGDALENA.,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14,96,AGENCIA DEL MINISTERIO PÚBLICO EN AHUALULCO DE MERCADO.,3,3,NSS,0,NSS,1,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,97,AGENCIA DEL MINISTERIO PÚBLICO EN TALA.,3,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
14,98,AGENCIA 1 DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN EN TALA.,2,NSS,2,NSS,0,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,99,AGENCIA 2 DEL MINISTERIO PÚBLICO DE INVESTIGACIÓN EN TALA.,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14,100,AGENCIA DEL MINISTERIO PÚBLICO ESPECIALIZADA EN JUSTICIA PARA ADOLESCENTES.,1,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,101,"AGENCIA DEL MINISTERIO PÚBLICO NO. 1 ADSCRITA AL ÁREA DE DETENIDOS, INVESTIGACIÓN Y LITIGACIÓN.",4,3,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
14,102,"AGENCIA DEL MINISTERIO PÚBLICO NO. 2 ADSCRITA AL ÁREA DE DETENIDOS, INVESTIGACIÓN Y LITIGACIÓN.",3,3,NSS,0,NSS,1,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,103,"AGENCIA DEL MINISTERIO PÚBLICO NO. 3 ADSCRITA AL ÁREA DE DETENIDOS, INVESTIGACIÓN Y LITIGACIÓN.",4,1,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
14,104,AGENCIA DEL MINISTERIO PÚBLICO EN OCOTLÁN.,5,3,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0
14,105,AGENCIA DEL MINISTERIO PÚBLICO DEL ÁREA DE LITIGACIÓN.,3,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
14,106,AGENCIA ADSCRITA AL JUZGADO PENAL Y SISTEMA TRADICIONAL OCOTLÁN.,1,NSS,1,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,107,"AGENCIA ESPECIALIZADA EN ATENCIÓN A PERSONAS DESAPARECIDAS, NO LOCALIZADAS, AUSENTES O EXTRAVIADAS.",3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
14,108,AGENCIA DEL MINISTERIO PUBLICO 01 FECC.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
14,109,AGENCIA DEL MINISTERIO PUBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN TOTOTLÁN.,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,110,AGENCIA DEL MINISTERIO PUBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN PONCITLÁN.,4,1,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
14,111,AGENCIA DEL MINISTERIO PUBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN JAMAY.,1,NSS,1,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,112,AGENCIA DEL MINISTERIO PUBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN LA BARCA.,3,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
14,113,AGENCIA ESPECIALIZADA EN EL DELITO DE ABIGEATO.,1,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,114,AGENCIA DEL MINISTERIO PUBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN ATOTONILCO EL ALTO.,4,1,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
14,115,AGENCIA DEL MINISTERIO PUBLICO DE INVESTIGACIÓN Y LITIGACIÓN EN DEGOLLADO.,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,116,AGENCIA DEL MINISTERIO PÚBLICO EN TLAJOMULCO DE ZUÑIGA.,7,3,4,0,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0
14,117,AGENCIA 1 DELITOS VARIOS.,3,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14,118,AGENCIA 2 DELITOS VARIOS.,3,3,NSS,0,NSS,1,NSS,0,NSS,2,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,119,AGENCIA 3 DELITOS VARIOS.,3,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
14,120,AGENCIA DE DETENIDOS.,12,9,3,0,0,2,1,3,1,4,1,0,0,0,0,0,0,0,0
14,121,AGENCIA 1 DEL MINISTERIO PÚBLICO DE LA UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DEL DELITO DE TORTURA.,2,NSS,2,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,122,AGENCIA 2 DEL MINISTERIO PÚBLICO DE LA UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DEL DELITO DE TORTURA.,2,NSS,2,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,123,AGENCIA 3 DEL MINISTERIO PÚBLICO DE LA UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DEL DELITO DE TORTURA.,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14,124,AGENCIA DEL MINISTERIO PÚBLICO DE LA COORDINACIÓN ESPECIALIZADA DE ATENCIÓN A DELITOS POR DIVERSIDAD SEXUAL.,6,4,2,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0
14,125,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 1.,6,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2
14,126,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 2.,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14,127,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 3.,2,NSS,2,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,128,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 4.,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14,129,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 5.,1,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,130,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 6.,2,NSS,2,NSS,0,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,131,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 7.,3,NSS,3,NSS,0,NSS,1,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,132,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 8.,4,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
14,133,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 9.,3,3,NSS,0,NSS,1,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,134,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 10.,1,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,135,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 11.,3,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
14,136,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 12.,1,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,137,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 13.,1,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,138,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 14.,3,3,NSS,0,NSS,1,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,139,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA 15.,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14,140,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA ALBA PRE.,4,1,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
14,141,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA ALBA CI.,14,4,10,0,0,0,1,0,0,2,0,0,0,0,0,2,8,0,1
14,142,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO II.,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14,143,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO II.,2,2,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,144,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO III.,3,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
14,145,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO III.,3,3,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS
14,146,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO IV.,2,NSS,2,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,147,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO V.,4,3,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0
14,148,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO V CHAPALA.,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14,149,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO VI.,3,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
14,150,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO VII.,4,2,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
14,151,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO VIII.,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
14,152,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO IX.,4,2,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
14,153,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO X.,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
14,154,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO XI.,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
14,155,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO XII.,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
14,156,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA LITIGACIÓN.,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,157,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA RECEPTORA.,34,17,17,0,0,2,1,0,0,3,3,0,0,0,0,12,12,0,1
14,158,FISCALÍA ESPECIAL EN PERSONAS DESAPARECIDAS AGENCIA DISTRITO COLABORACIONES.,1,NSS,1,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0
14,159,AGENCIA ESPECIALIZADA EN EXTINCIÓN DE DOMINIO.,3,3,NSS,0,NSS,1,NSS,0,NSS,2,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,160,AGENCIA CENTRO 1.,7,NSS,7,NSS,0,NSS,1,NSS,2,NSS,4,NSS,0,NSS,0,NSS,0,NSS,0
14,161,AGENCIA CENTRO 2.,4,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
14,162,AGENCIA CENTRO 3.,3,3,NSS,0,NSS,1,NSS,0,NSS,2,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,163,AGENCIA CENTRO 4.,6,1,5,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0
14,164,AGENCIA CENTRO 5.,6,1,5,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0
14,165,AGENCIA CENTRO 6.,6,NSS,6,NSS,0,NSS,1,NSS,3,NSS,2,NSS,0,NSS,0,NSS,0,NSS,0
14,166,AGENCIA CENTRO 7.,4,2,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
14,167,AGENCIA CENTRO 8.,5,2,3,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0
14,168,AGENCIA CENTRO 9.,6,NSS,6,NSS,0,NSS,1,NSS,4,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,169,AGENCIA CENTRO 10.,4,1,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
14,170,AGENCIA CENTRO 11.,9,5,4,0,0,1,1,1,1,3,2,0,0,0,0,0,0,0,0
14,171,AGENCIA CENTRO CALL CENTER.,13,10,3,0,0,2,1,2,1,6,1,0,0,0,0,0,0,0,0
14,172,AGENCIA CENTRO DE GUARDIAS.,10,4,6,0,0,1,2,1,3,2,1,0,0,0,0,0,0,0,0
14,173,AGENCIA CENTRO MÓDULO 1.,5,1,4,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0
14,174,AGENCIA CENTRO MÓDULO 2.,6,1,5,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0
14,175,AGENCIA 1 DE HECHOS DE TRÁNSITO.,4,1,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
14,176,AGENCIA 2 DE HECHOS DE TRÁNSITO.,4,2,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
14,177,AGENCIA 3 DE HECHOS DE TRÁNSITO.,4,1,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
14,178,AGENCIA 4 DE HECHOS DE TRÁNSITO.,3,NSS,3,NSS,0,NSS,1,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0
14,179,AGENCIA 1 DE HECHOS DE SANGRE.,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14,180,AGENCIA 2 DE HECHOS DE SANGRE.,1,1,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,181,AGENCIA 2 DE HECHOS DOLOSOS.,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
14,182,AGENCIA ESPECIALIZADA EN TRANSPORTE PÚBLICO.,5,3,2,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0
14,183,"AGENCIA 1 DE LITIGACIÓN DE HECHOS DE SANGRE, TRÁNSITO Y TRANSPORTE PÚBLICO.",2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14,184,"AGENCIA 2 DE LITIGACIÓN DE HECHOS DE SANGRE, TRÁNSITO Y TRANSPORTE PÚBLICO.",2,2,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,185,"AGENCIA 3 DE LITIGACIÓN DE HECHOS DE SANGRE, TRÁNSITO Y TRANSPORTE PÚBLICO.",2,2,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0,NSS
14,186,"AGENCIA 4 DE LITIGACIÓN DE HECHOS DE SANGRE, TRÁNSITO Y TRANSPORTE PÚBLICO.",2,2,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,187,AGENCIA DE COORDINACIÓN.,20,13,7,0,0,6,1,2,1,4,5,0,0,0,0,1,0,0,0
14,188,AGENCIA DE  LITIGACIÓN.,10,2,8,0,0,2,4,0,1,0,3,0,0,0,0,0,0,0,0
14,189,AGENCIA INTEGRADORA.,12,8,4,0,0,1,0,3,1,4,2,0,0,0,0,0,1,0,0
14,190,AGENCIA DE DELITOS AMBIENTALES 1.,2,NSS,2,NSS,0,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,1,NSS,0
14,191,AGENCIA DE DELITOS AMBIENTALES 2.,2,2,NSS,0,NSS,1,NSS,1,NSS,0,NSS,0,NSS,0,NSS,0,NSS,0,NSS
14,192,AGENCIA LEONARDO OLIVA.,6,5,1,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0
14,193,AGENCIA CRUZ ROJA PARQUE MORELOS.,7,5,2,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0
14,194,AGENCIA RUÍZ SÁNCHEZ.,12,10,2,0,0,3,0,4,1,2,1,0,0,0,0,1,0,0,0
14,195,AGENCIA DELGADILLO ARAUJO.,7,6,1,0,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0
14,196,AGENCIA ZAPOPAN NORTE.,13,10,3,0,0,3,0,1,2,6,1,0,0,0,0,0,0,0,0
14,197,AGENCIA LAS ÁGUILAS.,9,5,4,0,0,1,2,1,1,3,1,0,0,0,0,0,0,0,0
14,198,AGENCIA ERNESTO ARIAS.,11,8,3,0,0,2,1,5,1,1,1,0,0,0,0,0,0,0,0
14,199,AGENCIA INTEGRADORA.,10,8,2,0,0,3,1,2,0,3,1,0,0,0,0,0,0,0,0
14,200,AGENCIA 1 DE TRAMITACIÓN MASIVA DE CASOS.,5,2,3,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0
